id,name,gender,yearOfBirth,birthCity,birthState,yearOfDeath,deathCity,deathState,url
1063,"Erma, Thomas",None,1939,Tartu,Eesti,1964,Paris,France,http://www.tate.org.uk/art/artists/thomas-erma-1063
1064,"Ernest, John",None,1922,Philadelphia,United States,1994,Exeter,United Kingdom,http://www.tate.org.uk/art/artists/john-ernest-1064
1065,"Ernst, Max",None,1891,Brühl,Deutschland,1976,Paris,France,http://www.tate.org.uk/art/artists/max-ernst-1065
15851,"Errazuriz, Paz",None,1944,Santiago,Chile,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/paz-errazuriz-15851
1066,Erté,None,1892,Sankt-Peterburg,Rossiya,1990,Unknown,Unknown,http://www.tate.org.uk/art/artists/erte-romain-de-tirtoff-1066
12043,"Erwitt, Elliot",None,1928,Paris,France,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/elliot-erwitt-12043
13676,"Eskandarfar, Samira",None,1980,Tehran,Îran,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/samira-eskandarfar-13676
4831,"Espaliú, Pepe",None,1955,Córdoba,España,1993,Córdoba,España,http://www.tate.org.uk/art/artists/pepe-espaliu-4831
14308,"Espinoza, Eugenio",None,1950,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/eugenio-espinoza-14308
3028,"Essenhigh, Inka",None,1969,Pennsylvania,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/inka-essenhigh-3028
2628,"Essex, Lord",None,0,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/lord-essex-2628
1067,"Estes, Richard",None,1936,Evanston,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/richard-estes-1067
1068,"Estève, Maurice",None,1904,Cher,France,2001,Unknown,Unknown,http://www.tate.org.uk/art/artists/maurice-esteve-1068
1069,"Etchells, Frederick",None,1886,Newcastle upon Tyne,United Kingdom,1973,Unknown,Unknown,http://www.tate.org.uk/art/artists/frederick-etchells-1069
7080,"Ethridge, Roe",None,1969,Miami,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/roe-ethridge-7080
1070,"Etrog, Sorel",None,1933,Iasi,România,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/sorel-etrog-1070
172,"Etty, William",None,1787,York,United Kingdom,1849,York,United Kingdom,http://www.tate.org.uk/art/artists/william-etty-172
1071,"Eurich, Richard",None,1903,Bradford,United Kingdom,1992,Unknown,Unknown,http://www.tate.org.uk/art/artists/richard-eurich-1071
1072,"Evans, Garth",None,1934,Cheshire,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/garth-evans-1072
3246,"Evans, Jason",None,1968,Holyhead,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/jason-evans-3246
1073,"Evans, Merlyn Oliver",None,1910,Cardiff,United Kingdom,1973,London,United Kingdom,http://www.tate.org.uk/art/artists/merlyn-oliver-evans-1073
2224,"Evans, Sebastian",None,1830,Unknown,Unknown,1909,Unknown,Unknown,http://www.tate.org.uk/art/artists/sebastian-evans-2224
1074,"Eves, Reginald G",None,1876,London,United Kingdom,1941,Middleton in Teesdale,United Kingdom,http://www.tate.org.uk/art/artists/reginald-g-eves-1074
12939,"Ewan, Ruth",None,1980,Aberdeen,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/ruth-ewan-12939
173,"Eworth, Hans",None,1540,Antwerpen,België,1573,Unknown,Unknown,http://www.tate.org.uk/art/artists/hans-eworth-173
6411,"EXPORT, VALIE",None,1940,Österreich,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/valie-export-6411
1075,"Eyton, Anthony",None,1923,Gloucestershire,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/anthony-eyton-1075
1076,"Fabro, Luciano",None,1936,Torino,Italia,2007,Milano,Italia,http://www.tate.org.uk/art/artists/luciano-fabro-1076
174,"Faed, Thomas",None,1826,Gatehouse of Fleet,United Kingdom,1900,London,United Kingdom,http://www.tate.org.uk/art/artists/thomas-faed-174
175,"Fagan, Robert",None,1745,London,United Kingdom,1816,Roma,Italia,http://www.tate.org.uk/art/artists/robert-fagan-175
4773,"Fahlström, Öyvind",None,1928,São Paulo,Brasil,1976,Stockholm,Sverige,http://www.tate.org.uk/art/artists/oyvind-fahlstrom-4773
2591,"Fairhurst, Angus",None,1966,Kent,United Kingdom,2008,Scotland,United Kingdom,http://www.tate.org.uk/art/artists/angus-fairhurst-2591
1077,"Fairweather, Ian",None,1891,Bridge of Allan,United Kingdom,1974,Brisbane,Australia,http://www.tate.org.uk/art/artists/ian-fairweather-1077
1078,"Falkenstein, Claire",None,1909,Coos Bay,United States,1997,Unknown,Unknown,http://www.tate.org.uk/art/artists/claire-falkenstein-1078
1079,"Fantin-Latour, Henri",None,1836,Grenoble,France,1904,Basse-Normandie,France,http://www.tate.org.uk/art/artists/henri-fantin-latour-1079
176,"Farington, Joseph",None,1747,England,United Kingdom,1821,Didsbury,Canada,http://www.tate.org.uk/art/artists/joseph-farington-176
10350,"Farmer, Geoffrey",None,1967,Eagle Bay,Canada,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/geoffrey-farmer-10350
177,"Farquharson, David",None,1839,Perth,Unknown,1907,Perth and Kinross,United Kingdom,http://www.tate.org.uk/art/artists/david-farquharson-177
178,"Farquharson, Joseph",None,1847,Edinburgh,United Kingdom,1935,Edinburgh,United Kingdom,http://www.tate.org.uk/art/artists/joseph-farquharson-178
1080,"Farreras, Francisco",None,1927,Madrid,España,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/francisco-farreras-1080
10200,"Fast, Omer",None,1972,Yerushalayim,Yisra'el,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/omer-fast-10200
1081,"Fautrier, Jean",None,1898,Paris,France,1964,Châtenay-Malabry,France,http://www.tate.org.uk/art/artists/jean-fautrier-1081
1082,"Fazzini, Pericle",None,1913,Grottammare,Italia,1987,Roma,Italia,http://www.tate.org.uk/art/artists/pericle-fazzini-1082
1083,"Fearon, Hilda",None,1878,Banstead,United Kingdom,1917,London,United Kingdom,http://www.tate.org.uk/art/artists/hilda-fearon-1083
1084,"Fedden, Mary",None,1915,Bristol,United Kingdom,2012,Unknown,Unknown,http://www.tate.org.uk/art/artists/mary-fedden-1084
2677,"Federle, Helmut",None,1944,Solothurn,Schweiz,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/helmut-federle-2677
1085,"Fehr, Henry C",None,1867,London,United Kingdom,1940,London,United Kingdom,http://www.tate.org.uk/art/artists/henry-c-fehr-1085
1086,"Feibusch, Hans",None,1898,Frankfurt an der Oder,Deutschland,1998,Unknown,Unknown,http://www.tate.org.uk/art/artists/hans-feibusch-1086
13198,"Feiler, Jo",None,1951,United States,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/jo-allison-feiler-13198
1087,"Feiler, Paul",None,1918,Frankfurt an der Oder,Deutschland,2013,Unknown,Unknown,http://www.tate.org.uk/art/artists/paul-feiler-1087
12632,"Feldmann, Hans-Peter",None,1941,Düsseldorf,Deutschland,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/hans-peter-feldmann-12632
1088,"Fell, Sheila",None,1931,Aspatria,United Kingdom,1979,Unknown,Unknown,http://www.tate.org.uk/art/artists/sheila-fell-1088
179,"Ferguson, William Gow",None,1633,Scotland,United Kingdom,1695,Scotland,United Kingdom,http://www.tate.org.uk/art/artists/william-gow-ferguson-179
1089,"Fergusson, J.D.",None,1874,Scotland,United Kingdom,1961,Glasgow,Unknown,http://www.tate.org.uk/art/artists/jd-fergusson-1089
180,"Ferneley, John, I",None,1782,Leicestershire,United Kingdom,1860,Melton Mowbray,Unknown,http://www.tate.org.uk/art/artists/john-ferneley-i-180
181,"Ferneley, John, II",None,1815,Melton Mowbray,United Kingdom,1862,Manchester,United Kingdom,http://www.tate.org.uk/art/artists/john-ferneley-ii-181
10613,"Ferrari, León",None,1920,Buenos Aires,Argentina,2013,Unknown,Unknown,http://www.tate.org.uk/art/artists/leon-ferrari-10613
2310,"Ferrers, Benjamin",None,1695,Unknown,Unknown,1732,Unknown,Unknown,http://www.tate.org.uk/art/artists/benjamin-ferrers-2310
6842,"Ferris, Dee",None,1973,Paulton,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/dee-ferris-6842
1090,"Few, Elsie",None,1909,Jamaica,Unknown,1980,Unknown,Unknown,http://www.tate.org.uk/art/artists/elsie-few-1090
182,"Fielding, Anthony Vandyke Copley",None,1787,England,United Kingdom,1855,Worthing,Unknown,http://www.tate.org.uk/art/artists/anthony-vandyke-copley-fielding-182
2607,"Fielding, Brian",None,1933,Sheffield,United Kingdom,1986,Unknown,Unknown,http://www.tate.org.uk/art/artists/brian-fielding-2607
1091,"Fijalkowski, Stanislaw",None,1922,Polska,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/stanislaw-fijalkowski-1091
183,"Fildes, Sir Luke",None,1843,Liverpool,United Kingdom,1927,London,United Kingdom,http://www.tate.org.uk/art/artists/sir-luke-fildes-183
2425,"Finch, Francis Oliver",None,1802,London,United Kingdom,1862,London,United Kingdom,http://www.tate.org.uk/art/artists/francis-oliver-finch-2425
2255,"Finden, William",None,1787,London,United Kingdom,1852,London,United Kingdom,http://www.tate.org.uk/art/artists/william-finden-2255
1092,"Fine, Lois",None,1931,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/lois-fine-1092
5287,"Fini, Leonor",None,1908,Buenos Aires,Argentina,1996,Paris,France,http://www.tate.org.uk/art/artists/leonor-fini-5287
4817,"Finn, Michael",None,1921,Addlestone,United Kingdom,2002,Saint Ives,United Kingdom,http://www.tate.org.uk/art/artists/michael-finn-4817
1094,"Finnie, John",None,1935,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/john-finnie-1094
4745,"Finn-Kelcey, Rose",None,1945,Northampton,United Kingdom,2014,Unknown,Unknown,http://www.tate.org.uk/art/artists/rose-finn-kelcey-4745
2757,"Fischli, Peter",None,1952,Zürich,Schweiz,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/peter-fischli-2757
1095,"Fisher, Brian",None,1939,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/brian-fisher-1095
1096,"Fisher, Joel",None,1947,Salem,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/joel-fisher-1096
184,"Fisher, Mark",None,1841,Boston,United States,1923,Unknown,Unknown,http://www.tate.org.uk/art/artists/mark-fisher-184
1097,"Fisher, Melton",None,1859,London,United Kingdom,1939,Camberley,United Kingdom,http://www.tate.org.uk/art/artists/melton-fisher-1097
1098,"Fisher, Roy",None,1930,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/roy-fisher-1098
1099,"Fitton, James",None,1899,Oldham,United Kingdom,1982,Unknown,Unknown,http://www.tate.org.uk/art/artists/james-fitton-1099
185,"Fitzgerald, John Anster",None,1819,Unknown,Unknown,1906,Unknown,Unknown,http://www.tate.org.uk/art/artists/john-anster-fitzgerald-185
1100,"Flanagan, Barry",None,1941,Prestatyn,United Kingdom,2009,Unknown,Unknown,http://www.tate.org.uk/art/artists/barry-flanagan-1100
1101,"Flavin, Dan",None,1933,Jamaica,United States,1996,Riverhead,United States,http://www.tate.org.uk/art/artists/dan-flavin-1101
186,"Flaxman, John",None,1755,York,United Kingdom,1826,London,United Kingdom,http://www.tate.org.uk/art/artists/john-flaxman-186
11826,"Fleury, Lili",None,1964,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/lili-fleury-11826
187,"Florence, Mary Sargant",None,1857,London,United Kingdom,1954,Twickenham,United Kingdom,http://www.tate.org.uk/art/artists/mary-sargant-florence-187
2761,"Floyer, Ceal",None,1968,Karachi,Pakistan,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/ceal-floyer-2761
188,"Foley, John Henry",None,1818,Dublin,Éire,1874,London,United Kingdom,http://www.tate.org.uk/art/artists/john-henry-foley-188
1102,"Fontana, Lucio",None,1899,Rosario,Argentina,1968,Unknown,Unknown,http://www.tate.org.uk/art/artists/lucio-fontana-1102
1103,"Forain, Jean-Louis",None,1852,Reims,France,1931,Chesnay,Le,http://www.tate.org.uk/art/artists/jean-louis-forain-1103
189,"Forbes, Elizabeth",None,1859,Ottawa,Canada,1912,Newlyn,United Kingdom,http://www.tate.org.uk/art/artists/elizabeth-forbes-189
190,"Forbes, Stanhope Alexander",None,1857,Dublin,Éire,1947,Newlyn,United Kingdom,http://www.tate.org.uk/art/artists/stanhope-alexander-forbes-190
1104,"Forbes, Vivian",None,1891,London,United Kingdom,1937,London,United Kingdom,http://www.tate.org.uk/art/artists/vivian-forbes-1104
1105,"Forbes-Robertson, Eric",None,1865,Dumfries,United Kingdom,1935,Unknown,Unknown,http://www.tate.org.uk/art/artists/eric-forbes-robertson-1105
191,"Ford, Edward Onslow",None,1852,London,United Kingdom,1901,London,United Kingdom,http://www.tate.org.uk/art/artists/edward-onslow-ford-191
2733,"Ford, Laura",None,1961,Cardiff,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/laura-ford-2733
1106,"Ford, Mary",None,1946,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/mary-ford-1106
2260,"Förg, Günther",None,1952,Schwaben,Deutschland,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/gunther-forg-2260
1107,"Forge, Andrew",None,1923,Kent,United Kingdom,2002,Unknown,Unknown,http://www.tate.org.uk/art/artists/andrew-forge-1107
10692,"Forsyth, Iain",None,1973,Manchester,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/iain-forsyth-10692
11360,"Fosso, Samuel",None,1962,Kumba,Cameroun,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/samuel-fosso-11360
192,"Foster, Myles Birket",None,1825,Tynemouth,United Kingdom,1899,Weybridge,United Kingdom,http://www.tate.org.uk/art/artists/myles-birket-foster-192
2495,"Foster, William",None,1772,Unknown,Unknown,1812,Unknown,Unknown,http://www.tate.org.uk/art/artists/william-foster-2495
2772,"Fougeron, André",None,1913,Paris,France,1998,Unknown,Unknown,http://www.tate.org.uk/art/artists/andre-fougeron-2772
9061,"Fowler, Luke",None,1978,Glasgow,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/luke-fowler-9061
1108,"Fox Pitt, Douglas",None,1864,London,United Kingdom,1922,Thorpe,United Kingdom,http://www.tate.org.uk/art/artists/douglas-fox-pitt-1108
3889,"Foxton, Simon",None,1961,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/simon-foxton-3889
1109,"Fraenkel, Elsa",None,1892,Bensheim,Deutschland,1975,Bangalore,Bharat,http://www.tate.org.uk/art/artists/elsa-fraenkel-1109
1110,"Frampton, Edward Reginald",None,1872,London,United Kingdom,1923,Paris,France,http://www.tate.org.uk/art/artists/edward-reginald-frampton-1110
1112,"Frampton, Meredith",None,1894,London,United Kingdom,1984,Unknown,Unknown,http://www.tate.org.uk/art/artists/meredith-frampton-1112
1111,"Frampton, Sir George",None,1860,London,United Kingdom,1928,London,United Kingdom,http://www.tate.org.uk/art/artists/sir-george-frampton-1111
2565,"Francia, François Louis Thomas",None,1772,Calais,France,1839,Calais,France,http://www.tate.org.uk/art/artists/francois-louis-thomas-francia-2565
2311,"Francis, Mark",None,1962,Newtownards,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/mark-francis-2311
1113,"Francis, Sam",None,1923,San Mateo,United States,1994,Santa Monica,United States,http://www.tate.org.uk/art/artists/sam-francis-1113
5275,"Frank, Robert",None,1924,Zürich,Schweiz,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/robert-frank-5275
1114,"Frankenthaler, Helen",None,1928,New York,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/helen-frankenthaler-1114
193,"Fraser, Alexander",None,1786,Edinburgh,United Kingdom,1865,London,United Kingdom,http://www.tate.org.uk/art/artists/alexander-fraser-193
9439,"Fraser, Andrea",None,1965,Montana,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/andrea-fraser-9439
1115,"Fraser, Claud Lovat",None,1890,London,United Kingdom,1921,Unknown,Unknown,http://www.tate.org.uk/art/artists/claud-lovat-fraser-1115
1116,"Freedman, Barnett",None,1901,London,United Kingdom,1958,London,United Kingdom,http://www.tate.org.uk/art/artists/barnett-freedman-1116
2712,"Freedman, Carl",None,1965,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/carl-freedman-2712
1117,"Freiles, Antonio",None,1943,Unknown,Unknown,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/antonio-freiles-1117
1118,"Frélaut, Jean",None,1879,Grenoble,France,1954,Vannes,France,http://www.tate.org.uk/art/artists/jean-frelaut-1118
2330,French School 18th century,None,1700,Unknown,Unknown,1799,Unknown,Unknown,http://www.tate.org.uk/art/artists/french-school-18th-century-2330
2744,French School 19th century,None,1800,Unknown,Unknown,1899,Unknown,Unknown,http://www.tate.org.uk/art/artists/french-school-19th-century-2744
1119,"Frenkel, Vera",None,1938,Bratislava,Slovenská Republika,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/vera-frenkel-1119
1120,"Freud, Lucian",None,1922,Berlin,Deutschland,2011,London,United Kingdom,http://www.tate.org.uk/art/artists/lucian-freud-1120
1121,"Friedenson, Arthur",None,1872,Leeds,United Kingdom,1955,Parkstone,United States,http://www.tate.org.uk/art/artists/arthur-friedenson-1121
5293,"Friedlander, Lee",None,1934,Aberdeen,United States,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/lee-friedlander-5293
1122,"Friend, Ian",None,1951,Eastbourne,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/ian-friend-1122
1123,"Friesz, Othon",None,1879,Le Havre,France,1949,Paris,France,http://www.tate.org.uk/art/artists/othon-friesz-1123
1124,"Frink, Dame Elisabeth",None,1930,Suffolk,United Kingdom,1993,Dorset,United Kingdom,http://www.tate.org.uk/art/artists/dame-elisabeth-frink-1124
2426,"Fripp, Alfred Downing",None,1822,Bristol,United Kingdom,1895,London,United Kingdom,http://www.tate.org.uk/art/artists/alfred-downing-fripp-2426
2427,"Fripp, George Arthur",None,1813,Unknown,Unknown,1896,Unknown,Unknown,http://www.tate.org.uk/art/artists/george-arthur-fripp-2427
194,"Frith, William Powell",None,1819,Ripon,United Kingdom,1909,London,United Kingdom,http://www.tate.org.uk/art/artists/william-powell-frith-194
2388,"Frize, Bernard",None,1949,Saint-Mandé,France,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/bernard-frize-2388
1125,"Frohner, Adolf",None,1934,Gross Enzersdorf,Österreich,2007,Wien,Österreich,http://www.tate.org.uk/art/artists/adolf-frohner-1125
1126,"Frost, Sir Terry",None,1915,Royal Leamington Spa,United Kingdom,2003,Hayle,United Kingdom,http://www.tate.org.uk/art/artists/sir-terry-frost-1126
195,"Frost, William Edward",None,1810,London,United Kingdom,1877,London,United Kingdom,http://www.tate.org.uk/art/artists/william-edward-frost-195
1127,"Froy, Martin",None,1926,London,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/martin-froy-1127
1128,"Fry, Anthony",None,1927,Theydon Bois,United Kingdom,0,Unknown,Unknown,http://www.tate.org.uk/art/artists/anthony-fry-1128
1129,"Fry, Roger",None,1866,London,United Kingdom,1934,London,United Kingdom,http://www.tate.org.uk/art/artists/roger-fry-1129
2265,"Frye, Thomas",None,1710,Éire,Unknown,1762,Unknown,Unknown,http://www.tate.org.uk/art/artists/thomas-frye-2265
1130,"Fuchs, Emil",None,1866,Wien,Österreich,1929,New York,United States,http://www.tate.org.uk/art/artists/emil-fuchs-1130
